gauge_id,gauge_lat,gauge_lon,GPP_MODIS_gCperm2yr,NPP_MODIS_gCperm2yr,GPP_gCperm2yr,C4_fraction,C4_fraction_un
12388400,47.26632,-114.40679,932.0869565,545.7391304,882.2858,,
12390700,47.58605,-115.35515,877.3869565,549.4173913,893.27594,,
12411000,47.70611,-115.97917,1092.530435,581.2173913,1240.2584,0.019392609,
12414500,47.27464,-116.18905,891.3217391,573.0521739,1179.8108,,
12447390,48.82292,-120.14592,588.1565217,396.9,438.5756,,
12451000,48.32958,-120.69177,1066.608696,652.8956522,691.7078,,
12488500,46.97762,-121.1687,1093.252174,710.6,943.6852,,
13011500,43.85028,-110.51778,746.5826087,500.626087,653.37585,10.52780788,2.119457354
13011900,43.83806,-110.44111,586.2608696,399.5173913,757.3378,10.48452691,2.32304061
13018300,43.45215,-110.70409,905.2347826,551.7,750.38354,12.39300366,2.597142132
13023000,43.14278,-110.97667,777.426087,481.2608696,950.0485,12.39300366,2.597142132
13083000,42.16583,-113.98361,299.2956522,186.3434783,286.29477,26.67789985,2.170233645
13161500,41.93324,-115.67453,251.3043478,163.1913043,201.69241,23.4417836,2.082730501
13235000,44.08528,-115.62222,595.5217391,387.9391304,838.79126,,
13240000,44.91361,-115.99722,857.5956522,547.3391304,784.9598,0.153636293,
13310700,44.98694,-115.725,760.7652174,514.1391304,615.8526,0.153636293,
13313000,44.96167,-115.5,848.7565217,561.5521739,636.4458,0.015839806,
13331500,45.61987,-117.72659,841.6434783,524.0956522,686.7729,,
13337000,46.15083,-115.58722,1183.730435,652.0086957,1346.311,,
13338500,46.08639,-115.97667,868.8434783,542.7304348,720.1836,,
13340000,46.47833,-116.2575,840.2086957,489.9347826,895.24347,14.13564997,0.172059405
13340600,46.84047,-115.6207,1129.913043,638.1086957,1361.7129,,
14020000,45.71958,-118.32329,923.8913043,563.9173913,890.19446,0.931656454,
14092750,44.75039,-121.6334,1225.426087,773.5478261,1378.7195,,
14096850,44.95873,-121.39423,849.6,563.7956522,515.7324,19.02573387,1.769455706
14137000,45.39956,-122.13731,1473.526087,895.2173913,2007.0371,3.604712965,
14138800,45.45262,-121.89147,1465.234783,782.8043478,1491.0828,,
14138870,45.48012,-122.02564,1469.169565,787.3478261,1428.3739,3.604712965,
14138900,45.49429,-122.03592,1483.113043,801.4782609,1428.3739,3.604712965,
14139800,45.44456,-122.10953,1461.2,783.9043478,1568.5742,3.604712965,
14141500,45.4154,-122.17148,1385.956522,838.6,1887.9133,3.604712965,
14154500,43.73596,-122.8734,1580.586957,1007.743478,2095.9922,0.987181053,
14158500,44.36095,-121.99562,1369.756522,818.9043478,961.06793,,
14158790,44.33457,-122.04701,1507.6,851.1521739,1479.3774,0.026383981,
14166500,44.04984,-123.42621,1474.004348,969.2130435,2155.386,8.805464679,0.88335945
14182500,44.79151,-122.57897,1374.969565,857.5,1697.7155,15.36754473,0.973921408
14185000,44.39179,-122.49758,1471.956522,891.5608696,1862.7291,0.026383981,
14185900,44.54012,-122.43591,1508.426087,773.5826087,1771.201,0.078952983,
14187000,44.37235,-122.62314,1498.952174,809.6043478,1959.3516,3.160556886,
14216500,46.07567,-121.9987,1414.578261,774.2826087,1611.7227,,
14222500,45.83678,-122.46621,1422.278261,846.3,1753.1443,0.504533013,
14236200,46.59538,-122.45956,1382.469565,853.4217391,2070.0356,1.495589213,
14301000,45.704,-123.7554,1797.408696,1124.813043,2249.5642,,
14303200,45.32428,-123.5465,1704.882609,981.5869565,2072.6177,,
14305500,44.71512,-123.88733,1807.295652,1172.178261,2278.661,,
14306340,44.2479,-123.63649,1712.86087,1095.604348,2101.6013,,
14306500,44.38595,-123.83178,1790.695652,1156.96087,2083.2266,,
14308990,42.82318,-123.12589,1368.604348,841.8304348,1758.0955,,
14309500,42.804,-123.61091,1480.03913,855.2478261,1678.1464,,
14316700,43.34984,-122.72894,1661.647826,944.5,1631.3138,,
14325000,42.8915,-124.07065,1226.508696,855.1565217,1913.2334,0.086097281,
14362250,42.15401,-123.07532,1335.373913,730.4130435,1606.3055,,
14400000,42.12344,-124.18731,2231.804348,1265.791304,2119.8606,,
